"","player","i","X1","rk","pos","age","tm.x","g","gs","mp_per_game","fg","fga","fgpercent","x3p","x3pa","x3ppercent","x2p","x2pa","x2ppercent","efgpercent","ft","fta","ftpercent","orb","drb","ast","stl","blk","tov","pf","ps_g","mp_total","per","tspercent","x3par","ftr","orbpercent","drbpercent","astpercent","stlpercent","blkpercent","tovpercent","usgpercent","ows","dws","ws","ws_48","obpm","dbpm","vorp","team","tm.y"
"20","Al-Farouq Aminu",2016,17821,11,"SF",25,"POR",82,82,28.5,3.6,8.8,0.416,1.5,4.3,0.361,2.1,4.5,0.468,0.503,1.4,1.9,0.737,1.2,4.9,1.7,0.9,0.6,1.5,2.1,10.2,2341,12.7,0.533,0.485,0.217,4.5,18.6,8.8,1.5,1.8,13.2,16.9,1.7,2.3,4,0.082,-0.4,0.7,1.3,"POR",7500000
"21","Alan Anderson",2013,15989,13,"SF",30,"TOR",65,2,23,3.6,9.5,0.383,1.5,4.4,0.333,2.2,5.1,0.426,0.46,1.9,2.3,0.857,0.5,1.8,1.6,0.7,0.1,1.2,2,10.7,1495,12.6,0.509,0.463,0.239,2.7,9.2,11.7,1.7,0.4,10.5,23.6,0.8,0.8,1.6,0.052,0.4,-2.4,0,"TOR",885120
"22","Alan Anderson",2014,16568,14,"SF",31,"BRK",78,26,22.7,2.5,6.2,0.4,1.1,3.2,0.339,1.4,3,0.464,0.487,1.2,1.5,0.78,0.5,1.7,1,0.6,0.1,0.8,1.9,7.2,1773,9.5,0.525,0.511,0.243,2.7,9.1,7.3,1.4,0.5,10.4,15.9,0.8,0.9,1.7,0.047,-0.8,-1.4,-0.1,"NJN",1005646
"23","Alan Anderson",2014,16568,14,"SF",31,"BRK",78,26,22.7,2.5,6.2,0.4,1.1,3.2,0.339,1.4,3,0.464,0.487,1.2,1.5,0.78,0.5,1.7,1,0.6,0.1,0.8,1.9,7.2,1773,9.5,0.525,0.511,0.243,2.7,9.1,7.3,1.4,0.5,10.4,15.9,0.8,0.9,1.7,0.047,-0.8,-1.4,-0.1,"BKN",1005646
"24","Alan Anderson",2016,17826,14,"SG",33,"WAS",13,0,14.8,1.6,4.5,0.356,0.9,2.8,0.324,0.7,1.7,0.409,0.458,0.8,1.2,0.733,0.1,2,1.1,0.3,0.1,0.2,1.9,5,192,9.2,0.495,0.627,0.254,0.6,15.5,10.3,1,0.4,3,15.4,0.2,0.2,0.3,0.078,-1.2,-1.7,0,"WAS",4000000
"25","Alan Anderson",2017,18402,12,"SF",34,"LAC",30,0,10.3,1,2.7,0.375,0.5,1.5,0.318,0.5,1.2,0.444,0.463,0.4,0.5,0.75,0.1,0.7,0.4,0.1,0,0.2,1.2,2.9,308,5,0.494,0.55,0.2,1.1,7.4,4.9,0.5,0,7.4,13.7,0,0.1,0.1,0.02,-2.6,-2.3,-0.2,"LAC",1315448
"26","Alan Williams",2018,19618,517,"PF",25,"PHO",5,0,14,1.4,3.6,0.389,0,0,NA,1.4,3.6,0.389,0.389,1.2,1.8,0.667,0.6,3.8,1.6,1,0.2,1.4,2.6,4,70,9.3,0.455,0,0.5,4.5,29.5,16.3,3.4,1.2,24.2,17.5,-0.1,0.1,0,-0.004,-6.5,2.8,0,"PHX",5666667
"27","Alex Abrines",2017,18389,1,"SG",23,"OKC",68,6,15.5,2,5,0.393,1.4,3.6,0.381,0.6,1.4,0.426,0.531,0.6,0.7,0.898,0.3,1,0.6,0.5,0.1,0.5,1.7,6,1055,10.1,0.56,0.724,0.144,1.9,7.1,5.5,1.7,0.6,8.3,15.9,1.2,0.9,2.1,0.096,-0.3,-2.2,-0.1,"OKC",5725000
"28","Alex Len",2018,19345,292,"C",24,"PHO",69,13,20.2,3.1,5.5,0.566,0,0,0.333,3.1,5.4,0.568,0.567,2.3,3.3,0.684,2.5,5,1.2,0.4,0.9,1.1,2.3,8.5,1395,19.4,0.612,0.008,0.611,13.2,26.7,9.1,0.9,3.5,14,17,3.2,1.3,4.5,0.154,-0.3,1.1,1,"PHX",4187598
"29","Alexis Ajinca",2016,17815,5,"C",27,"NOP",59,17,14.6,2.5,5.3,0.476,0,0,0,2.5,5.3,0.478,0.476,0.9,1.1,0.839,1.3,3.3,0.5,0.3,0.6,0.9,2.3,6,861,13.8,0.514,0.003,0.197,9.3,25.9,5.8,1.1,3.4,13.6,20.4,0.2,0.9,1,0.058,-4.3,-0.2,-0.5,"NOP",5050000
"30","Allen Crabbe",2017,18503,92,"SG",24,"POR",79,7,28.5,3.8,8.2,0.468,1.7,3.8,0.444,2.1,4.4,0.49,0.572,1.3,1.6,0.847,0.2,2.6,1.2,0.7,0.3,0.8,2.2,10.7,2254,11.6,0.602,0.467,0.192,0.9,10.2,6.1,1.2,0.7,8.1,14.9,3.1,1,4.2,0.089,0.3,-1.3,0.6,"POR",18708125
"31","Alonzo Gee",2013,16153,145,"SF",25,"CLE",82,82,31,3.7,9.1,0.41,0.8,2.7,0.315,2.9,6.4,0.45,0.456,2,2.5,0.795,0.9,3,1.6,1.3,0.4,1.6,2.4,10.3,2541,10.5,0.505,0.294,0.276,3.3,11.7,8.2,2.2,0.9,13.7,16.9,0.5,1.5,1.9,0.036,-1.4,-0.1,0.3,"CLE",3250000
"32","Alonzo Gee",2016,17985,152,"SF",28,"NOP",73,38,22.4,1.8,3.5,0.518,0.2,0.8,0.283,1.6,2.7,0.59,0.551,0.6,0.9,0.667,0.8,2.5,1,0.9,0.2,0.8,2.3,4.5,1632,8.4,0.572,0.235,0.259,3.9,13,6.2,1.9,0.7,16.2,9.2,1,0.9,1.9,0.056,-1.8,1,0.5,"NOP",1349700
"33","Amar'e Stoudemire",2016,18313,413,"C",33,"MIA",52,36,14.7,2.4,4.3,0.566,0,0,NA,2.4,4.3,0.566,0.566,1,1.3,0.746,1.3,3,0.5,0.3,0.8,0.9,1.8,5.8,762,17.3,0.599,0,0.303,10,22.6,5.6,1.2,4.1,15.8,17.8,1.1,1.3,2.4,0.15,-1.7,1.4,0.3,"MIA",1499187
"34","Amir Johnson",2016,18086,228,"PF",28,"BOS",79,76,22.8,3.2,5.4,0.585,0.1,0.5,0.233,3,4.8,0.624,0.596,0.9,1.5,0.57,2.3,4.1,1.7,0.7,1.1,1.2,2.7,7.3,1800,16,0.602,0.101,0.284,10.3,19.6,11.4,1.4,3.6,16.4,13.6,3,2.9,5.9,0.158,-0.2,3.2,2.3,"BOS",12000000
"35","Amir Johnson",2018,19295,254,"C",30,"PHI",74,18,15.8,1.9,3.5,0.538,0.1,0.4,0.313,1.8,3.1,0.57,0.558,0.7,1.1,0.612,1.7,2.8,1.6,0.6,0.6,0.7,2.6,4.6,1171,14.8,0.575,0.123,0.327,11.8,18.3,13.9,1.8,3.1,15.6,12.8,2.1,2,4.1,0.169,-0.2,3.1,1.5,"PHI",11000000
"36","Andray Blatche",2013,16030,48,"C",26,"BRK",82,8,19,4.2,8.2,0.512,0,0.3,0.136,4.2,8,0.524,0.514,1.8,2.6,0.685,2,3.1,1,1,0.7,1.5,2,10.3,1555,21.9,0.547,0.033,0.32,12.2,19.6,10.5,3,2.7,13.8,26.5,2.4,2.5,4.9,0.153,0.7,1.6,1.7,"WAS",7794921
"37","Andray Blatche",2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"WAS",7794921
"38","Andre Drummond",2017,18526,115,"C",23,"DET",81,81,29.7,6,11.2,0.53,0,0.1,0.286,5.9,11.2,0.532,0.531,1.7,4.4,0.386,4.3,9.5,1.1,1.5,1.1,1.9,2.9,13.6,2409,20.9,0.518,0.008,0.39,15.1,36.2,6,2.6,3.1,12.5,22.4,1.4,5.3,6.7,0.133,-2.1,2.9,1.8,"DET",25434263
"39","Andre Iguodala",2014,16833,217,"SF",30,"GSW",63,63,32.4,3.5,7.3,0.48,1,2.8,0.354,2.5,4.5,0.558,0.548,1.4,2.1,0.652,0.8,3.8,4.2,1.5,0.3,1.6,1.6,9.3,2040,13.7,0.57,0.382,0.288,2.9,12.6,18.2,2.3,0.7,16.2,13.3,2.7,3.1,5.8,0.135,0.5,2.5,2.6,"GSW",12000000
"40","Andre Iguodala",2018,19269,234,"SF",34,"GSW",64,7,25.3,2.3,5,0.463,0.5,1.8,0.282,1.8,3.2,0.567,0.514,0.9,1.4,0.632,0.8,3.1,3.3,0.8,0.6,1,1.5,6,1622,11.2,0.536,0.366,0.272,3.7,12.6,16.2,1.6,1.9,15.8,11.5,1.6,1.6,3.2,0.094,-0.7,0.9,0.9,"GSW",16000000
"41","Andre Miller",2013,16333,295,"PG",36,"DEN",82,11,26.2,3.7,7.7,0.479,0.2,0.8,0.266,3.5,6.9,0.504,0.493,2,2.4,0.84,0.7,2.2,5.9,0.9,0.1,2.1,1.9,9.6,2151,15.7,0.548,0.101,0.307,3.2,9.1,32.2,1.7,0.4,19.3,17.9,3.9,1.5,5.4,0.12,0.9,-1,1,"DEN",4875000
"42","Andre Miller",2016,18182,302,"PG",39,"SAS",13,4,13.9,1.8,3.7,0.479,0.1,0.3,0.25,1.7,3.4,0.5,0.49,0.7,1,0.692,0.5,1.6,2.2,0.5,0,0.9,1.1,4.3,181,12.9,0.521,0.083,0.271,3.9,12.8,22.6,2,0,18.3,16.6,0.1,0.3,0.4,0.118,-1.5,1,0.1,"SAS",396844
"43","Andre Miller",2016,18181,302,"PG",39,"MIN",26,0,10.8,1.4,2.2,0.621,0,0.2,0.25,1.3,2.1,0.648,0.629,0.6,0.7,0.789,0.2,0.7,2.2,0.3,0,1,1.2,3.4,280,13.7,0.663,0.069,0.328,2.5,7.4,31.9,1.6,0,27.4,14.6,0.5,0.1,0.5,0.088,-0.8,-3.7,-0.2,"SAS",396844
"44","Andre Miller",2016,18180,302,"PG",39,"TOT",39,4,11.8,1.5,2.7,0.557,0.1,0.2,0.25,1.5,2.5,0.582,0.566,0.6,0.8,0.75,0.3,1,2.2,0.4,0,0.9,1.2,3.7,461,13.4,0.6,0.075,0.302,3.1,9.5,28.3,1.8,0,23.6,15.4,0.6,0.4,1,0.1,-1.1,-1.8,-0.1,"SAS",396844
"45","Andre Roberson",2018,19513,429,"SG",26,"OKC",39,39,26.6,2.2,4.2,0.537,0.2,0.9,0.222,2,3.2,0.627,0.562,0.3,1,0.316,1.9,2.8,1.2,1.2,0.9,0.8,2.3,5,1037,10.9,0.543,0.222,0.235,7.8,12.2,6,2.2,3.1,14.4,8.6,0.8,1.3,2.2,0.1,-1.3,2.8,0.9,"OKC",10000000
"46","Andrew Bynum",2014,16655,78,"C",26,"IND",2,0,18,4.5,11,0.409,0,0,NA,4.5,11,0.409,0.409,2.5,3.5,0.714,3,6.5,1,0,0.5,2,1.5,11.5,36,19.9,0.459,0,0.318,19.7,38.8,11.2,0,2.1,13.8,36.9,0,0.1,0,0.063,-5.7,-1.7,0,"IND",1000000
"47","Andrew Bynum",2014,16653,78,"C",26,"TOT",26,19,19.8,3.6,8.7,0.418,0,0,NA,3.6,8.7,0.418,0.418,1.4,1.9,0.755,2,3.5,1.1,0.2,1.1,1.3,1.2,8.7,516,15.2,0.456,0,0.218,11.4,20.3,9.7,0.6,4.7,12.1,24.3,-0.2,0.6,0.4,0.038,-4.1,0.6,-0.2,"IND",1000000
"48","Andrew Bynum",2014,16654,78,"C",26,"CLE",24,19,20,3.5,8.5,0.419,0,0,NA,3.5,8.5,0.419,0.419,1.3,1.8,0.762,2,3.3,1.1,0.3,1.2,1.3,1.2,8.4,480,14.8,0.456,0,0.207,10.7,18.9,9.6,0.6,4.9,11.9,23.4,-0.2,0.5,0.4,0.036,-4,0.8,-0.1,"IND",1000000
"49","Andrew Nicholson",2017,18784,327,"PF",27,"WAS",28,0,8.3,1.1,2.8,0.39,0.1,0.6,0.188,1,2.2,0.443,0.409,0.3,0.4,0.583,0.4,0.8,0.3,0.4,0.2,0.4,1.3,2.5,231,6.3,0.425,0.208,0.156,5.4,11.2,4.2,2.3,2.2,11.8,17.6,-0.3,0.3,-0.1,-0.014,-5.5,-0.3,-0.2,"WAS",4298113
"50","Andrew Nicholson",2017,18783,327,"PF",27,"TOT",38,0,9,1.1,2.9,0.387,0.1,0.7,0.185,1,2.2,0.452,0.41,0.2,0.4,0.643,0.4,1.2,0.3,0.4,0.2,0.4,1.4,2.6,342,5.9,0.427,0.243,0.126,4.9,14.6,4.1,2.3,1.5,12.7,17,-0.5,0.4,-0.1,-0.019,-5.9,-0.5,-0.4,"WAS",4298113
"51","Andrew Nicholson",2017,18785,327,"PF",27,"BRK",10,0,11.1,1.3,3.4,0.382,0.2,1.1,0.182,1.1,2.3,0.478,0.412,0.2,0.2,1,0.4,2.3,0.3,0.5,0,0.6,1.8,3,111,5,0.43,0.324,0.059,3.9,21.7,4,2.1,0,14.7,15.8,-0.2,0.1,-0.1,-0.03,-6.8,-1,-0.2,"WAS",4298113
"52","Antawn Jamison",2013,16228,214,"PF",36,"LAL",76,6,21.5,3.5,7.6,0.464,1.1,3.1,0.361,2.4,4.5,0.535,0.537,1.2,1.8,0.691,1.4,3.3,0.7,0.4,0.3,0.7,1.6,9.4,1636,15.3,0.561,0.405,0.237,7.5,16.6,5,0.9,1,7.7,18.7,3,1.3,4.3,0.126,0.7,-1.8,0.4,"LAL",1352181
"53","Anthony Morrow",2014,16952,317,"SG",28,"NOP",76,9,18.8,3.1,6.8,0.458,1.2,2.6,0.451,2,4.3,0.462,0.542,0.9,1.1,0.828,0.4,1.5,0.8,0.5,0.2,0.7,1.3,8.4,1426,13.9,0.57,0.375,0.167,2.3,9.2,6.7,1.4,0.7,8.4,19.4,2.1,0.3,2.4,0.081,0.8,-3.1,-0.1,"NOP",1086555
"54","Anthony Morrow",2015,17568,333,"SG",29,"OKC",74,0,24.4,3.9,8.3,0.463,1.9,4.4,0.434,1.9,3.9,0.497,0.578,1.1,1.2,0.888,0.5,2.1,0.8,0.7,0.1,0.5,1.8,10.7,1806,14.8,0.604,0.528,0.145,2.4,9.1,5.2,1.5,0.5,5.5,16.5,4.4,1.2,5.7,0.151,2.4,-1.8,1.2,"OKC",3344000
"55","Anthony Morrow",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POR",2116955
"56","Anthony Parker",2012,15810,344,"SF",36,"CLE",51,51,25.1,2.8,6.4,0.433,1,2.7,0.362,1.8,3.7,0.484,0.509,0.7,1.1,0.625,0.2,2.5,2.4,0.7,0.1,1,1.3,7.2,1280,10.9,0.523,0.423,0.172,0.9,11.8,15.7,1.6,0.4,12.5,14.1,1,0.4,1.4,0.052,-0.8,-1.1,0,"CLE",2250000
"57","Anthony Randolph",2013,16404,351,"PF",23,"DEN",39,0,8.4,1.4,2.9,0.491,0,0.2,0,1.4,2.7,0.528,0.491,0.8,1.2,0.689,0.7,1.7,0.3,0.5,0.5,0.9,1.1,3.7,329,15.6,0.534,0.07,0.395,10.1,22.1,5.5,2.9,5,21.7,22.5,-0.1,0.6,0.5,0.073,-3.8,2.3,0,"DEN",1750000
"58","Anthony Tolliver",2013,16487,420,"SF",27,"ATL",62,11,15.5,1.3,3.5,0.38,0.7,2.1,0.338,0.6,1.3,0.446,0.484,0.7,0.8,0.863,0.5,2,0.5,0.2,0.2,0.6,1.1,4.1,963,8.4,0.531,0.616,0.236,3.7,14.5,4.8,0.8,1,13.1,13.2,0.3,0.9,1.2,0.059,-2.5,-0.8,-0.3,"ATL",915852
"59","Anthony Tolliver",2014,17099,434,"PF",28,"CHA",64,9,20.3,2,4.8,0.42,1.6,3.9,0.413,0.4,0.9,0.45,0.586,0.5,0.6,0.805,0.5,2.1,0.7,0.3,0.2,0.4,1.3,6.1,1298,11,0.605,0.805,0.134,2.9,11.8,5,0.8,0.9,6.6,12.4,1.9,1.3,3.2,0.117,0.8,-0.5,0.8,"CHA",1027424
"60","Anthony Tolliver",2015,17748,445,"PF",29,"DET",52,11,22.3,2.6,6.1,0.423,1.6,4.4,0.36,1,1.8,0.582,0.552,1,1.2,0.794,0.9,2.8,0.9,0.4,0.3,0.8,2.3,7.7,1160,11.8,0.58,0.715,0.197,4.1,14.3,6.5,0.9,1,10.3,14.8,1.8,0.8,2.5,0.104,1,-0.9,0.6,"DET",3000000
"61","Anthony Tolliver",2015,17746,445,"PF",29,"TOT",76,11,18.8,2.1,5.2,0.41,1.4,3.8,0.366,0.7,1.4,0.534,0.545,0.7,0.9,0.783,0.7,2.4,0.8,0.3,0.2,0.7,1.8,6.3,1432,11.1,0.569,0.738,0.176,3.7,14.5,6.3,0.9,0.9,10.8,14.7,1.8,0.9,2.7,0.092,0.5,-1.1,0.5,"DET",3000000
"62","Anthony Tolliver",2015,17747,445,"PF",29,"PHO",24,0,11.3,1.1,3.1,0.351,1,2.6,0.387,0.1,0.5,0.167,0.514,0.2,0.3,0.667,0.3,1.6,0.4,0.2,0,0.5,0.8,3.3,272,7.8,0.522,0.838,0.081,2.4,15.5,5.2,0.7,0.3,12.6,14.2,0.1,0.2,0.2,0.04,-1.8,-2.2,-0.1,"DET",3000000
"63","Anthony Tolliver",2017,18914,431,"PF",31,"SAC",65,9,22.7,2.4,5.4,0.442,1.4,3.5,0.391,1,1.9,0.537,0.57,0.9,1.3,0.744,0.8,2.9,1.2,0.5,0.3,0.9,1.7,7.1,1477,11.1,0.595,0.655,0.234,4,14.4,7.7,1.2,1.2,12.6,13.6,1.5,0.8,2.3,0.075,0.2,-0.7,0.6,"SAC",8000000
"64","Anthony Tolliver",2018,19574,482,"PF",32,"DET",79,14,22.2,2.8,6,0.464,2,4.6,0.436,0.8,1.4,0.561,0.632,1.3,1.7,0.797,0.6,2.4,1.1,0.4,0.3,0.7,1.8,8.9,1757,13.9,0.663,0.773,0.282,3.1,12.3,7.5,0.9,1.1,9.9,14.8,3.8,1.5,5.3,0.146,2.3,-0.8,1.5,"DET",3290000
"65","Archie Goodwin",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POR",1577230
"66","Aron Baynes",2015,17206,39,"C",28,"SAS",70,17,16,2.6,4.7,0.566,0,0.1,0.25,2.6,4.6,0.57,0.567,1.3,1.5,0.865,1.6,3,0.5,0.2,0.3,0.9,2.3,6.6,1122,15.9,0.618,0.012,0.318,11.2,20.7,4.9,0.7,1.5,14.8,17.8,2.3,1.6,3.9,0.166,-0.7,-0.2,0.3,"SAS",2077000
"67","Aron Baynes",2016,17854,40,"C",29,"DET",81,1,15.2,2.4,4.7,0.505,0,0,0,2.4,4.7,0.508,0.505,1.6,2,0.764,1.7,3,0.6,0.3,0.6,0.8,1.9,6.3,1233,17.8,0.563,0.005,0.43,11.9,22.5,6.6,0.9,3.2,12.8,18.5,2.4,1.7,4.1,0.158,-1.3,1.1,0.6,"DET",6500000
"68","Aron Baynes",2018,19022,35,"C",31,"BOS",81,67,18.3,2.6,5.5,0.471,0,0.3,0.143,2.6,5.2,0.487,0.474,0.7,1,0.756,1.6,3.8,1.1,0.3,0.6,1,2.5,6,1485,12.1,0.502,0.047,0.175,9.7,22.1,9.6,0.7,2.9,14.3,16.8,0.5,2.5,3,0.097,-3.8,2.1,0.1,"BOS",4328000
"69","Arron Afflalo",2012,15422,2,"SG",26,"DEN",62,62,33.6,5.3,11.3,0.471,1.4,3.6,0.398,3.9,7.7,0.504,0.534,3.2,4,0.798,0.6,2.5,2.4,0.6,0.2,1.4,2.2,15.2,2086,14.7,0.584,0.316,0.353,2.3,8.5,11.1,0.9,0.5,9.5,19.1,4.7,0.6,5.3,0.121,2.5,-1.6,1.5,"DEN",7342500
"70","Arron Afflalo",2016,17814,4,"SG",30,"NYK",71,57,33.4,5,11.3,0.443,1.3,3.4,0.382,3.7,7.9,0.469,0.5,1.5,1.8,0.84,0.3,3.4,2,0.4,0.1,1.2,2,12.8,2371,10.9,0.531,0.298,0.164,1.1,11,9.9,0.5,0.3,8.7,17.9,1.8,0.9,2.7,0.055,-0.6,-1.8,-0.2,"NYK",8000000
"71","Arron Afflalo",2017,18394,4,"SG",31,"SAC",61,45,25.9,3,6.9,0.44,1,2.5,0.411,2,4.4,0.457,0.514,1.4,1.5,0.892,0.1,1.9,1.3,0.3,0.1,0.7,1.7,8.4,1580,8.9,0.559,0.36,0.221,0.7,8.4,7.4,0.7,0.3,8.4,14.4,1.2,0.2,1.4,0.043,-1.4,-2.1,-0.6,"SAC",12500000
"72","Arron Afflalo",2018,18988,5,"SG",32,"ORL",53,3,12.9,1.2,3.1,0.401,0.5,1.3,0.386,0.7,1.7,0.413,0.485,0.4,0.5,0.846,0.1,1.2,0.6,0.1,0.2,0.4,1.1,3.4,682,5.8,0.516,0.432,0.16,0.6,10.1,6.2,0.3,1.1,10.8,12.5,-0.1,0.2,0.1,0.009,-4.1,-1.8,-0.7,"ORL",2328652
"73","Austin Daye",2014,16707,119,"SF",25,"TOR",8,0,4.1,0.4,1.6,0.231,0,1,0,0.4,0.6,0.6,0.231,0.3,0.4,0.667,0.3,0.6,0.3,0,0,0,0.5,1,33,2.4,0.279,0.615,0.231,7,17.8,9.2,0,0,0,19.7,-0.1,0,0,-0.067,-5,-3.6,-0.1,"SAS",1005646
"74","Austin Daye",2014,16706,119,"SF",25,"TOT",22,1,6.7,1.1,3.1,0.353,0.5,1.7,0.324,0.5,1.4,0.387,0.441,0.3,0.5,0.6,0.2,1,0.4,0.2,0.2,0.2,0.8,3,148,11,0.456,0.544,0.147,3.9,16.4,8.2,1.4,2,6.5,23.7,-0.1,0.2,0.1,0.047,-1.8,-1.4,0,"SAS",1005646
"75","Austin Daye",2014,16708,119,"SF",25,"SAS",14,1,8.2,1.5,3.9,0.382,0.9,2.1,0.414,0.6,1.9,0.346,0.491,0.3,0.5,0.571,0.2,1.2,0.4,0.3,0.3,0.4,1,4.1,115,13.5,0.499,0.527,0.127,3.1,16,7.9,1.8,2.5,7.9,24.8,0,0.2,0.2,0.08,-0.9,-0.7,0,"SAS",1005646
"76","Austin Rivers",2016,18258,372,"SG",23,"LAC",67,7,21.9,3.4,7.7,0.438,0.9,2.8,0.335,2.4,4.9,0.495,0.498,1.2,1.7,0.681,0.3,1.6,1.5,0.7,0.1,0.9,2,8.9,1464,11.1,0.523,0.359,0.225,1.7,7.9,10.6,1.6,0.5,9.7,19.4,0.6,1.3,1.9,0.063,-1.2,-1,-0.1,"LAC",3227451
"77","Austin Rivers",2017,18848,376,"SG",24,"LAC",74,29,27.8,4.4,9.9,0.442,1.5,4,0.371,2.9,5.8,0.491,0.518,1.8,2.6,0.691,0.3,1.9,2.8,0.6,0.1,1.6,2.5,12,2054,11.4,0.545,0.409,0.261,1.1,7.5,15,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059,-0.1,-1.5,0.2,"LAC",11825000
"78","Avery Bradley",2015,17229,60,"SG",24,"BOS",77,77,31.5,5.6,13.1,0.429,1.6,4.6,0.352,4,8.6,0.47,0.49,1,1.3,0.79,0.6,2.5,1.8,1.1,0.2,1.4,2.3,13.9,2428,11.5,0.507,0.348,0.099,2,8.9,8.9,1.7,0.5,9.4,21,0.4,2.1,2.5,0.049,-0.8,-0.9,0.2,"BOS",8000000
"79","B.J. Mullens",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI",1005646
"80","Baron Davis",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLE",14325000
"81","Ben McLemore",2018,19390,331,"SG",24,"MEM",56,17,19.5,2.8,6.7,0.421,1,2.8,0.346,1.8,3.8,0.477,0.495,0.9,1.1,0.828,0.6,1.9,0.9,0.7,0.3,1.1,2.5,7.5,1091,9.7,0.526,0.426,0.172,3.5,11.4,7.5,1.8,1.3,13.2,19,-0.2,0.7,0.5,0.023,-2.1,-1.4,-0.4,"MEM",5330000
"82","Beno Udrih",2014,17108,441,"SG",31,"TOT",41,12,15.7,1.9,4.3,0.438,0.5,1,0.452,1.4,3.3,0.434,0.492,0.6,0.7,0.833,0.2,1.2,2.8,0.6,0.1,1.1,1.2,4.9,643,12.7,0.523,0.236,0.169,1.8,9.2,28,1.9,0.5,19.7,17.2,0.5,0.3,0.8,0.061,-1.4,-2,-0.2,"MEM",1272279
"83","Beno Udrih",2014,17109,441,"SG",31,"NYK",31,12,19,2.2,5.2,0.425,0.5,1.3,0.425,1.6,3.9,0.425,0.478,0.6,0.8,0.833,0.3,1.5,3.5,0.7,0.1,1.4,1.5,5.6,588,12.4,0.507,0.25,0.15,1.9,9.7,28.9,2,0.5,19.8,16.8,0.4,0.3,0.7,0.056,-1.4,-1.8,-0.2,"MEM",1272279
"84","Beno Udrih",2014,17110,441,"SG",31,"MEM",10,0,5.5,1,1.8,0.556,0.2,0.2,1,0.8,1.6,0.5,0.611,0.5,0.6,0.833,0,0.2,0.6,0.1,0.1,0.5,0.4,2.7,55,16,0.654,0.111,0.333,0,4.3,18,1,1.5,19.5,21.5,0.1,0,0.1,0.117,-1.3,-3.3,0,"MEM",1272279
"85","Beno Udrih",2015,17754,451,"PG",32,"MEM",79,12,18.9,3.1,6.4,0.487,0.3,1.2,0.268,2.8,5.2,0.539,0.513,1.1,1.3,0.853,0.3,1.6,2.8,0.6,0.1,1.1,1.1,7.7,1494,15.4,0.55,0.192,0.202,1.5,9.4,24,1.6,0.4,13.9,19.6,2,1.6,3.6,0.115,0.2,-1,0.5,"MEM",2123733
"86","Beno Udrih",2017,18924,437,"PG",34,"DET",39,0,14.4,2.4,5.1,0.467,0.3,0.8,0.344,2.1,4.2,0.491,0.495,0.8,0.9,0.941,0.2,1.3,3.4,0.3,0,0.9,0.7,5.8,560,16.2,0.535,0.162,0.173,1.1,10.3,35.4,1.2,0,14.5,19.6,0.8,0.5,1.3,0.113,-0.5,-2.1,-0.1,"DET",1551659
"87","Beno Udrih",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"DET",2328652
"88","Bernard James",2014,16840,224,"C",28,"DAL",30,0,4.9,0.4,0.8,0.478,0,0,0,0.4,0.7,0.5,0.478,0.2,0.4,0.545,0.5,0.9,0.1,0.1,0.3,0.3,0.8,0.9,146,8.5,0.503,0.043,0.478,12,21.2,2.8,1.1,4.5,26.4,11.8,0,0.2,0.1,0.04,-4.8,1.1,-0.1,"DAL",788872
