"","player","i","X1","rk","pos","age","tm.x","g","gs","mp_per_game","fg","fga","fgpercent","x3p","x3pa","x3ppercent","x2p","x2pa","x2ppercent","efgpercent","ft","fta","ftpercent","orb","drb","ast","stl","blk","tov","pf","ps_g","mp_total","per","tspercent","x3par","ftr","orbpercent","drbpercent","astpercent","stlpercent","blkpercent","tovpercent","usgpercent","ows","dws","ws","ws_48","obpm","dbpm","vorp","tm.y","avg_salary"
"4038","Sebastian Telfair",2013,16469,406,"PG",27,"TOT",59,2,16.6,1.9,5.2,0.362,0.9,2.5,0.353,1,2.7,0.371,0.448,0.9,1.2,0.783,0.2,1.2,2.6,0.6,0.2,1.1,1.8,5.6,980,10.9,0.488,0.485,0.223,1.5,8.5,23.9,2,0.8,15.9,18.5,0.3,0.5,0.8,0.039,-1,-2,-0.2,"TOR",1533750
"4039","Sebastian Telfair",2013,16470,406,"PG",27,"PHO",46,2,17.3,2,5.4,0.381,0.9,2.5,0.381,1.1,2.9,0.381,0.468,1,1.2,0.772,0.3,1.2,2.5,0.6,0.2,1.2,1.8,6,795,10.9,0.505,0.457,0.231,1.7,8.2,21.9,1.8,0.9,16.3,18.2,0.3,0.4,0.7,0.042,-1,-1.9,-0.2,"TOR",1533750
"4040","Semaj Christon",2017,18488,81,"PG",24,"OKC",64,1,15.2,1.2,3.5,0.345,0.2,1,0.19,1,2.5,0.406,0.372,0.3,0.5,0.548,0.3,1.1,2,0.4,0.1,0.7,1.2,2.9,973,5.7,0.387,0.283,0.139,2.2,7.8,18.1,1.4,0.6,15.4,12.2,-0.7,0.8,0.1,0.006,-5.1,-1.2,-1.1,"OKC",832994
"4041","Semaj Christon",2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"OKC",832994
"4042","Semi Ojeleye",2018,19451,379,"PF",23,"BOS",73,0,15.8,0.9,2.6,0.346,0.5,1.7,0.32,0.3,0.9,0.397,0.452,0.3,0.6,0.61,0.5,1.7,0.3,0.3,0.1,0.3,1.2,2.7,1150,4.6,0.473,0.665,0.218,3.6,11.6,2.4,0.9,0.3,10.8,9,-0.2,1.3,1.2,0.048,-3.6,0.1,-0.4,"BOS",1510401
"4043","Semih Erden",2012,15567,133,"C",25,"CLE",28,9,11.9,1.4,2.6,0.527,0,0,NA,1.4,2.6,0.527,0.527,0.8,1.5,0.512,0.7,1.9,0.3,0.4,0.2,0.6,2.1,3.5,333,9.9,0.538,0,0.554,6.6,18.5,4.6,1.6,1.1,14.8,14.6,0.2,0.2,0.4,0.057,-3.7,-0.9,-0.2,"CLE",631238
"4044","Serge Ibaka",2012,15678,224,"PF",22,"OKC",66,66,27.2,4,7.4,0.535,0,0,0.333,4,7.4,0.536,0.536,1.2,1.8,0.661,2.9,4.6,0.4,0.5,3.7,1.2,2.7,9.1,1792,19,0.556,0.006,0.241,13.2,18.2,2.5,1,9.8,12.7,15.7,3,3.2,6.2,0.167,-0.9,3.8,2.2,"OKC",1466415
"4045","Serge Ibaka",2013,16216,202,"PF",23,"OKC",80,80,31.1,5.6,9.7,0.573,0.3,0.7,0.351,5.3,9,0.591,0.586,1.8,2.4,0.749,2.8,4.9,0.5,0.4,3,1.6,2.7,13.2,2486,19.4,0.612,0.073,0.246,11.1,17,2.8,0.6,7.4,12.7,18.1,5.3,4.1,9.4,0.181,0.2,1.9,2.6,"OKC",1466415
"4046","Serge Ibaka",2014,16832,216,"PF",24,"OKC",81,81,32.9,6.5,12.1,0.536,0.3,0.7,0.383,6.2,11.3,0.546,0.548,1.9,2.5,0.784,2.8,6,1,0.5,2.7,1.5,2.9,15.1,2666,19.6,0.576,0.061,0.203,10,19.6,5.2,0.7,6.7,10.3,19.8,5.2,4.4,9.6,0.173,-0.4,2.3,2.6,"OKC",12350000
"4047","Serge Ibaka",2015,17439,227,"PF",25,"OKC",64,64,33.1,5.8,12.3,0.476,1.2,3.2,0.376,4.6,9.1,0.511,0.525,1.4,1.7,0.836,2.1,5.7,0.9,0.5,2.4,1.5,3,14.3,2116,16.6,0.549,0.261,0.14,7,18.1,4.2,0.7,5.8,10.4,18.9,2.9,2.7,5.6,0.127,-0.5,1.3,1.5,"OKC",12350000
"4048","Serge Ibaka",2016,18065,213,"PF",26,"OKC",78,78,32.1,5.3,11.1,0.479,0.8,2.4,0.326,4.6,8.8,0.52,0.513,1.2,1.6,0.752,1.8,5,0.8,0.5,1.9,1.4,2.7,12.6,2500,13.9,0.533,0.212,0.139,6.5,16.2,3.9,0.8,4.5,10.5,17.6,2.5,3,5.5,0.105,-1.1,1,1.2,"OKC",12350000
"4049","Serge Ibaka",2017,18643,210,"PF",27,"TOT",79,79,30.7,6,12.4,0.48,1.6,4,0.391,4.4,8.4,0.522,0.543,1.4,1.6,0.856,1.6,5.2,0.9,0.5,1.6,1.3,2.7,14.8,2422,16.4,0.566,0.323,0.127,5.7,19,5.2,0.8,4.2,9.2,20.9,2.5,2.6,5.1,0.101,-0.5,0.1,1,"ORL",8070588
"4050","Serge Ibaka",2017,18643,210,"PF",27,"TOT",79,79,30.7,6,12.4,0.48,1.6,4,0.391,4.4,8.4,0.522,0.543,1.4,1.6,0.856,1.6,5.2,0.9,0.5,1.6,1.3,2.7,14.8,2422,16.4,0.566,0.323,0.127,5.7,19,5.2,0.8,4.2,9.2,20.9,2.5,2.6,5.1,0.101,-0.5,0.1,1,"TOR",12350000
"4051","Serge Ibaka",2017,18645,210,"PF",27,"TOR",23,23,31,5.6,12.1,0.459,1.8,4.5,0.398,3.8,7.7,0.494,0.532,1.3,1.5,0.882,1.3,5.5,0.7,0.3,1.4,1.7,3.3,14.2,712,13.8,0.556,0.369,0.122,4.6,20.1,3.3,0.5,4,11.7,20.9,0.4,0.8,1.3,0.085,-1.5,-0.5,0,"ORL",8070588
"4052","Serge Ibaka",2017,18645,210,"PF",27,"TOR",23,23,31,5.6,12.1,0.459,1.8,4.5,0.398,3.8,7.7,0.494,0.532,1.3,1.5,0.882,1.3,5.5,0.7,0.3,1.4,1.7,3.3,14.2,712,13.8,0.556,0.369,0.122,4.6,20.1,3.3,0.5,4,11.7,20.9,0.4,0.8,1.3,0.085,-1.5,-0.5,0,"TOR",12350000
"4053","Serge Ibaka",2017,18644,210,"PF",27,"ORL",56,56,30.5,6.1,12.6,0.488,1.5,3.8,0.388,4.6,8.7,0.532,0.547,1.4,1.6,0.846,1.8,5,1.1,0.6,1.6,1.2,2.5,15.1,1710,17.5,0.569,0.304,0.129,6.2,18.5,5.9,1,4.3,8.2,20.8,2.1,1.7,3.8,0.108,-0.1,0.4,1,"ORL",8070588
"4054","Serge Ibaka",2017,18644,210,"PF",27,"ORL",56,56,30.5,6.1,12.6,0.488,1.5,3.8,0.388,4.6,8.7,0.532,0.547,1.4,1.6,0.846,1.8,5,1.1,0.6,1.6,1.2,2.5,15.1,1710,17.5,0.569,0.304,0.129,6.2,18.5,5.9,1,4.3,8.2,20.8,2.1,1.7,3.8,0.108,-0.1,0.4,1,"TOR",12350000
"4055","Serge Ibaka",2018,19268,233,"PF",28,"TOR",76,76,27.5,5,10.3,0.483,1.4,3.9,0.36,3.6,6.4,0.559,0.552,1.2,1.6,0.797,1,5.3,0.8,0.4,1.3,1.2,2.8,12.6,2093,14.7,0.574,0.379,0.151,4.3,21,4.4,0.7,3.8,9.7,19.4,2.1,3,5.1,0.117,-0.8,0.6,1,"TOR",21666667
"4056","Sergey Karasev",2014,16870,250,"SF",20,"CLE",22,1,7.1,0.5,1.6,0.343,0.2,0.9,0.211,0.4,0.7,0.5,0.4,0.4,0.5,0.9,0,0.7,0.3,0.1,0,0.5,1,1.7,156,2.3,0.47,0.543,0.286,0,11.8,5.6,1,0.5,21.8,14.4,-0.2,0.1,-0.1,-0.041,-5.9,-1.6,-0.2,"CLE",1533840
"4057","Sergey Karasev",2015,17482,259,"SG",21,"BRK",33,16,16.8,1.6,4.1,0.403,0.5,1.6,0.296,1.2,2.4,0.475,0.463,0.9,1.2,0.763,0.7,1.3,1.4,0.7,0,0.7,1.4,4.6,555,10.5,0.508,0.403,0.284,4.5,8.9,12.3,2.1,0.1,13.7,14.4,0.3,0.4,0.7,0.061,-0.7,-0.5,0.1,"BKN",1533840
"4058","Sergey Karasev",2016,18108,246,"SF",22,"BRK",40,5,10,0.8,1.9,0.405,0.3,0.9,0.297,0.5,0.9,0.514,0.48,0.7,0.7,0.929,0.2,1.3,0.9,0.2,0.1,0.6,0.7,2.4,399,8.5,0.562,0.5,0.378,2.2,14.3,12.2,0.8,0.4,20.3,12.1,0.2,0.1,0.3,0.031,-2.4,-1.7,-0.2,"BKN",1533840
"4059","Sergio Rodriguez",2017,18853,381,"PG",30,"PHI",68,30,22.3,3.1,7.9,0.392,1.4,3.7,0.365,1.7,4.2,0.415,0.478,0.3,0.4,0.667,0.3,2,5.1,0.7,0.1,1.9,1.4,7.8,1518,11.1,0.484,0.47,0.05,1.5,9.9,35.4,1.6,0.2,18.9,19.3,-0.3,1,0.7,0.023,-1.6,-2.3,-0.7,"PHI",8000000
"4060","Seth Curry",2014,16694,110,"PG",23,"MEM",1,0,4,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,0,0,0,4,0,NA,NA,NA,0,0,0,0,0,NA,0,0,0,0,0.006,-5.8,0.6,0,"CLE",2883
"4061","Seth Curry",2014,16693,110,"PG",23,"TOT",2,0,6.5,0.5,1.5,0.333,0.5,0.5,1,0,1,0,0.5,0,0,NA,0,0.5,0,1,0,0,0,1.5,13,13.8,0.5,0.333,0,0,8.8,0,7.9,0,0,10.3,0,0,0,0.131,-2.4,3.5,0,"CLE",2883
"4062","Seth Curry",2014,16695,110,"PG",23,"CLE",1,0,9,1,3,0.333,1,1,1,0,2,0,0.5,0,0,NA,0,1,0,2,0,0,0,3,9,19.9,0.5,0.333,0,0,12.8,0,11.5,0,0,14.9,0,0,0,0.187,-0.9,4.8,0,"CLE",2883
"4063","Seth Curry",2015,17294,111,"PG",24,"PHO",2,0,4,0,1.5,0,0,0.5,0,0,1,0,0,0,0,NA,0,1,0.5,0,0,0,1,0,8,-11.4,0,0.333,0,0,27.7,15.6,0,0,0,16.5,-0.1,0,0,-0.298,-14.3,-1.6,0,"PHX",4803
